Molecule ChEMBL ID,Smiles,Standard Value,Standard Units
CHEMBL532155,Cn1c(=O)c2cc(C(=O)NCCCN3CCCCCC3)sc2c2ccccc21,30000.0,nM
CHEMBL547825,Cc1ccc(Cl)cc1N1CCN(CCCNC(=O)C2CCN(c3nc4ccccc4[nH]3)CC2)CC1,30000.0,nM
CHEMBL537505,CCOc1cc(Cl)c(C(C)NC(=O)c2cccc(OC)c2)cc1OCC,30000.0,nM
CHEMBL536421,CCOc1cc(Br)c(C(C)NC(=O)c2cccc(OC)c2)cc1OCC,30000.0,nM
CHEMBL586933,COc1ccc(-c2nonc2NC(=O)c2cccc(C)c2)cc1OC,30000.0,nM
CHEMBL590159,CC1CC(C)CN(C(=O)c2ccc(Cl)cc2Cl)C1,30000.0,nM
CHEMBL530149,COc1cc2cc(C(=O)Nc3ccccc3)c(N)nc2cc1OC,30000.0,nM
CHEMBL529348,O=C(NC1CCN(Cc2ccccc2)CC1)c1cc(-c2ccncc2)nc2ccc(Cl)cc12,30000.0,nM
CHEMBL2028059,COc1cccc(C2(C)Nc3ccccc3-c3nc4ccccc4n32)c1,30000.0,nM
CHEMBL2028063,CC(C)(C)CC(C)(C)NCC(O)COc1ccc(Cl)cc1Cl,30000.0,nM
CHEMBL1738986,OC(CNCC1CCCO1)Cn1c2ccc(Cl)cc2c2cc(Cl)ccc21,30000.0,nM
CHEMBL589224,O=C1CC(O)(C(F)(F)C(F)(F)F)Oc2ccccc21,30000.0,nM
CHEMBL459199,O=C(Nc1ccc(Br)cc1)Nc1cccc(Cl)c1,30000.0,nM
CHEMBL601158,CCCCc1c(C)nc2c(OC)cccc2c1O,30000.0,nM
CHEMBL600030,COc1ccc(CN2CCN(Cc3ccccc3)CC2)c(O)c1,30000.0,nM
CHEMBL3334527,O=C1CS/C(=N/N=C\c2cccs2)N1Cc1ccccc1,270000.0,nM
CHEMBL3335819,C=CCC/C(C)=N\N=C1\SCC(=O)N1Cc1ccccc1,207000.0,nM
CHEMBL3335818,CC(C)=C/C(C)=N\N=C1\SCC(=O)N1Cc1ccccc1,23000.0,nM
CHEMBL589165,O=C1CSC(NN=C2CCCCCC2)=N1,111000.0,nM
CHEMBL3263906,O=C1/C(=C/c2cn(CC3CCCCC3)c3ccccc23)Oc2cc(O)cc(O)c21,10000.0,nM
CHEMBL299988,CCCCCC(O)(P(=O)(O)O)P(=O)(O)O,9100.0,nM
CHEMBL585264,COc1cc(OC)c(N(C)C(=O)c2cc3c(s2)-c2ccccc2S(=O)(=O)C3)cc1Cl,30000.0,nM
CHEMBL587410,COc1ccc(Br)cc1C1Nc2ccc3ccccc3c2C2=C1C(=O)CC(c1ccccc1)C2,30000.0,nM
CHEMBL590674,CCc1ccc(Nc2cc(C)c3ccc(O)cc3n2)cc1.Cl,30000.0,nM
CHEMBL494669,Cc1cc(NCCN2CCCCC2)c2ccc3ccccc3c2n1,30000.0,nM
CHEMBL549210,COc1ccc(C=C2SC(=N)N(c3ccccc3OC)C2=O)cc1,30000.0,nM
CHEMBL534190,CN(C)c1ccc(C=Cc2nc(=O)c3ccccc3o2)cc1,30000.0,nM
CHEMBL2028041,COc1ccc(-c2nc(N3CCN(C(=O)C4CCCCC4)CC3)c3c4c(sc3n2)CCCC4)cc1,30000.0,nM
CHEMBL601786,Br.Cc1ccc(C)c(-c2csc(Nc3ccc(C)c(C)c3)n2)c1,30000.0,nM
CHEMBL533855,CCOc1ccc(CN2CCN(CC(O)COc3ccc(OCC(O)CN4CCN(Cc5ccc(OCC)cc5)CC4)cc3)CC2)cc1,30000.0,nM
CHEMBL600356,CCCCCCc1cc(O)c2c3c(c(=O)oc2c1)CCC(C)C3,30000.0,nM
CHEMBL600549,COc1ccc(CCNC(=O)c2cc(S(=O)(=O)N3CC(C)CC(C)C3)ccc2Sc2ccc(F)cc2)cc1OC,30000.0,nM
CHEMBL582495,CC1CCN(Cc2c(O)ccc3cc(-c4nc5ccccc5s4)c(=O)oc23)CC1,30000.0,nM
CHEMBL4292193,CCN1CCN(C(=O)CCC(=O)Oc2ccc(C[C@H]3C(=O)OC[C@@H]3Cc3ccc(OC)c(OC)c3)cc2OC)CC1,94400.0,nM
CHEMBL4291385,COc1ccc(C[C@H]2COC(=O)[C@@H]2Cc2ccc(OCc3cn(Cc4ccccc4)nn3)c(OC)c2)cc1OC,651400.0,nM
CHEMBL2030555,Nc1ncnc2c1c(-c1cnc3ccccc3c1)nn2CC1CCNCC1,6770.0,nM
CHEMBL1784974,CS(=O)(=O)N1CCC(CCn2nc(Cc3cccc4ccccc34)c3c(N)ncnc32)CC1,,
CHEMBL3637930,Cc1cc2nc(NC(=O)C(C)(C)C)nc(Cl)c2n1Cc1ccc(Cl)cc1,,
CHEMBL54004,CCCCCCCCCC(O)(P(=O)(O)O)P(=O)(O)O,550.0,nM
CHEMBL2324589,CC(C)(C)n1nc(Cc2ccc(F)c(Cl)c2)c2c(N)ncnc21,1700.0,nM
CHEMBL3416951,Cc1ccc(-c2cc3nc(NC(C)(C)C)[nH]c(=O)c3s2)cc1,10000.0,nM
CHEMBL4278510,COC(=O)[C@H](CCSC)NC(=O)CCC(=O)Oc1ccc(C[C@H]2C(=O)OC[C@@H]2Cc2ccc(OC)c(OC)c2)cc1OC,164900.0,nM
CHEMBL1774296,C=CCN1C[C@H](C)C[C@@](C)(OC)[C@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@H](C)[C@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@H]1C,13000.0,nM
CHEMBL529,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,29000.0,nM
CHEMBL1774452,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(Cc2ccc(F)cc2)[C@H](C)[C@@H](O)[C@]1(C)O,500.0,nM
CHEMBL1774453,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(CC2CCCCC2)[C@H](C)[C@@H](O)[C@]1(C)O,12000.0,nM
CHEMBL1773086,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(CCCc2ccccc2)[C@H](C)[C@@H](O)[C@]1(C)O,600.0,nM
CHEMBL310555,Oc1cccc2cccnc12,213.0,nM
CHEMBL164449,O=[N+]([O-])c1cccc2ncccc12,5000.0,nM
CHEMBL1950466,c1ccc(COc2ccc(CNCCCNCc3ccc(OCc4ccccc4)cc3)cc2)cc1,2970.0,nM
CHEMBL22,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,41780.0,nM
CHEMBL3099580,Nc1nc2[nH]c3cccc(Sc4ccccc4)c3c2c(=O)[nH]1,3700.0,nM
CHEMBL269671,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,2000.0,nM
CHEMBL4283112,COc1ccc(C[C@H]2COC(=O)[C@@H]2Cc2ccc(OCc3cn(-c4cccc(Cl)c4)nn3)c(OC)c2)cc1OC,269400.0,nM
CHEMBL4279643,COc1ccc(C[C@H]2COC(=O)[C@@H]2Cc2ccc(OCc3cn(Cc4ccc(F)cc4)nn3)c(OC)c2)cc1OC,600000.0,nM
CHEMBL4278112,C[C@@H]1C/C=C/C=C/[C@H](O[C@H]2CC[C@H](N(C)C)[C@H](C)O2)[C@H](C)C[C@H](CC=O)[C@H](O[C@H]2O[C@@H](C)[C@H](O[C@@H]3C[C@](C)(O)[C@H](O)[C@@H](C)O3)[C@@H](N(C)C)[C@@H]2O)C[C@H](O)CC(=O)O1,262200.0,nM
CHEMBL3334539,C/C(=N/N=C1/SCC(=O)N1Cc1ccccc1)c1cc2ccccc2oc1=O,320000.0,nM
CHEMBL3334531,O=C1CS/C(=N/N=C\c2cccnc2)N1Cc1ccccc1,111000.0,nM
CHEMBL3334524,C/C(=N/N=C1/SCC(=O)N1Cc1ccccc1)C1CCCCC1,24000.0,nM
CHEMBL3335814,CC(C)=N/N=C1/SCC(=O)N1Cc1ccccc1,232000.0,nM
CHEMBL22,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,13000.0,nM
CHEMBL3335722,C/C(=N/N=C1\NC(=O)CS1)c1ccco1,320000.0,nM
CHEMBL3335716,CC1CCCC/C1=N/N=C1\NC(=O)CS1,247000.0,nM
CHEMBL3335638,CCCCC/C(C)=N\N=C1/NC(=O)CS1,110000.0,nM
CHEMBL3335636,C=CCC/C(C)=N\N=C1/NC(=O)CS1,195000.0,nM
CHEMBL588859,O=C(Nc1ccsc1C(=O)NC1CCCCC1)c1ccc(F)cc1,30000.0,nM
CHEMBL587923,Cc1ccc(CN2CCC(C(=O)Nc3ccc(-c4cc5ccccc5[nH]4)cc3)CC2)o1,30000.0,nM
CHEMBL591393,O=C(Nc1ccc(F)c(Cl)c1)Nc1ccc(Cl)c(Cl)c1,26490.0,nM
CHEMBL528245,COc1ccc(N2CCN(C(CNC(=O)C3CCCCC3)c3ccc4c(c3)OCO4)CC2)cc1,26620.0,nM
CHEMBL577011,Cc1ccc(CSCc2ccc(C(=O)NC3CC3)o2)cc1,22300.0,nM
CHEMBL532560,Cc1[nH]c(-c2ccc(F)cc2)cc1C(=O)NC1CCN(Cc2ccccc2)CC1,30000.0,nM
CHEMBL590680,COc1ccc(C2N(C)c3ccccc3N2C)cc1,30000.0,nM
CHEMBL537087,CCN(CC)CCn1c(=N)n(CC(O)c2ccc(Cl)c(Cl)c2)c2ccccc21.Cl,30000.0,nM
CHEMBL582767,Cl.Clc1cc(Br)ccc1-c1ccc(CNCC2CCNCC2)o1,30000.0,nM
CHEMBL547614,CC(=O)Nc1nnc(SCc2c(C)cc(C(C)(C)C)cc2C)s1,30000.0,nM
CHEMBL600904,Oc1c2c(nc3cc(-c4ccccc4)nn13)CCCC2,26200.0,nM
CHEMBL581187,O=C(NC1CCN(Cc2ccccc2)CC1)c1cc(-c2cccnc2)nc2ccc(Cl)cc12,30000.0,nM
CHEMBL589946,CC(C)c1ccc(CNCC(O)c2ccccc2)cc1.Cl,18070.0,nM
CHEMBL579300,O=c1cc(NC2CCN(CCCc3ccccc3)CC2)c2cc(Cl)ccc2o1,30000.0,nM
CHEMBL585622,c1ccc2c(NCCc3c[nH]c4ccccc34)c3ccccc3nc2c1,3050.0,nM
CHEMBL601806,COc1cc(OC)cc(N2C(=O)N(Cc3ccc(C(C)(C)C)cc3)c3ccccc3S2(=O)=O)c1,30000.0,nM
CHEMBL599100,COc1ccc(C(=O)NC(c2ccccc2Cl)c2cc(Cl)c3cccnc3c2O)cc1,30000.0,nM
CHEMBL125044,COc1ccc(-c2cc3c(nn2)-c2ccccc2C3=O)cc1,30000.0,nM
CHEMBL2021322,c1ccc(/C2=N/c3ccccc3/N=C(/c3ccccc3)c3ccccc32)cc1,30000.0,nM
CHEMBL603945,CCOC(=O)c1cnc2ccc(OC)cc2c1NCc1ccccc1,30000.0,nM
CHEMBL4468948,Fc1ccc(-c2csc(N/N=C/c3cc4ccccc4s3)n2)cc1,162800.0,nM
CHEMBL3261731,COc1cc2[nH]c(C)c(-c3ccc(Oc4ccc(OC(F)(F)F)cc4)cc3)c(=O)c2cc1F,0.007,nM
CHEMBL591128,CCOc1ccc(/C=C/c2nc(=O)c3ccccc3o2)cc1,270.0,nM
CHEMBL560700,CC1CCC(=NNc2nc(C(=O)O)cs2)CC1,320000.0,nM
CHEMBL99,CC(/C=C/C(=O)NO)=C\[C@@H](C)C(=O)c1ccc(N(C)C)cc1,41.0,nM
CHEMBL585431,CCOc1ccccc1NC(=O)CN1CCN(C(=O)c2ccco2)CC1,190.0,nM
CHEMBL4095115,CCCCCCn1c(-c2ccc(OCc3ccccc3)cc2)nc2ccccc2c1=O,10000.0,nM
CHEMBL4284991,CCN(CC)C(=O)CCC(=O)Oc1ccc(C[C@H]2C(=O)OC[C@@H]2Cc2ccc(OC)c(OC)c2)cc1OC,205500.0,nM
CHEMBL4280466,COc1ccc(C[C@H]2COC(=O)[C@@H]2Cc2ccc(OCC(=O)Nc3ccc(C)cc3)c(OC)c2)cc1OC,322400.0,nM
CHEMBL4288365,COc1ccc(C[C@H]2COC(=O)[C@@H]2Cc2ccc(OCC(=O)Nc3ccccc3)c(OC)c2)cc1OC,40600.0,nM
CHEMBL4280080,COC(=O)[C@@H](NC(=O)CCC(=O)Oc1ccc(C[C@H]2C(=O)OC[C@@H]2Cc2ccc(OC)c(OC)c2)cc1OC)c1c[nH]c2ccccc12,187200.0,nM
CHEMBL2348815,CC(Oc1cccc(Cl)c1)C(=O)Nc1ccc2oc(-c3ccncc3)nc2c1,,
CHEMBL4286486,COc1ccc(C[C@H]2COC(=O)[C@@H]2Cc2ccc(OCc3cn(-c4ccc(F)cc4)nn3)c(OC)c2)cc1OC,600000.0,nM
CHEMBL4290974,COc1ccc(C[C@H]2COC(=O)[C@@H]2Cc2ccc(OCc3cn(-c4ccc(Cl)cc4)nn3)c(OC)c2)cc1OC,277900.0,nM
CHEMBL4288756,COC(=O)[C@@H]1CCCN1C(=O)CCC(=O)Oc1ccc(C[C@H]2C(=O)OC[C@@H]2Cc2ccc(OC)c(OC)c2)cc1OC,43900.0,nM
CHEMBL2347842,CC(=O)N1CCN(c2ccc(Oc3ccc(Cl)cc3O)cc2)CC1,,
CHEMBL2347842,CC(=O)N1CCN(c2ccc(Oc3ccc(Cl)cc3O)cc2)CC1,,
CHEMBL547443,COc1ccc(CCn2c(=N)c(C(=O)NCc3cccnc3)cc3c(=O)n4cccc(C)c4nc32)cc1,30000.0,nM
CHEMBL578294,COc1ccc(Nc2cc(C)nc(NCc3ccccc3)n2)cc1,30000.0,nM
CHEMBL10835,O=C(Nc1ccc(Cl)c(Cl)c1)Nc1ccc(Cl)c(Cl)c1,30000.0,nM
CHEMBL2028058,COc1ccc(CCN2C(=O)c3[nH]nc(-c4cc(Cl)c(C)cc4O)c3C2c2ccccc2F)cc1,30000.0,nM
CHEMBL2028066,COC(=O)c1ccc(Cl)c2c1C1C=CCC1C(c1cccc3ccccc13)N2,30000.0,nM
CHEMBL582072,Nc1ccc(-c2nc3cc(Oc4ccc(Oc5ccc6[nH]c(-c7ccc(N)cc7)nc6c5)cc4)ccc3[nH]2)cc1,30000.0,nM
CHEMBL4450682,C(=N/Nc1nc(C23CC4CC(CC(C4)C2)C3)cs1)\c1cc2ccccc2s1,51880.0,nM
CHEMBL5280753,C[C@H]1[C@H](C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C/C(=C/c6cn(-c7ccccc7I)nn6)C(=O)C(C)(C)[C@H]5CC[C@]43C)[C@H]12,273800.0,nM
CHEMBL96051,O=C(CCCCCN1C(=O)c2cccc3cccc(c23)C1=O)NO,39.0,nM
CHEMBL4468948,Fc1ccc(-c2csc(N/N=C/c3cc4ccccc4s3)n2)cc1,83490.0,nM
CHEMBL587288,COc1ccccc1CNC(=O)CCn1c(=O)[nH]c2ccsc2c1=O,20930.0,nM
CHEMBL533563,CCCCCC(=O)N1c2ccccc2NC2=C(C(=O)CC(c3ccc(OC)c(OC)c3)C2)C1c1ccc(C(F)(F)F)cc1,30000.0,nM
CHEMBL525106,Cl.N=c1n(CCN2CCCCC2)c2ccccc2n1CC(O)c1cccc(Br)c1,30000.0,nM
CHEMBL548901,COc1ccc(CNC2CCN(c3ccc(NC(=O)c4cccc(Cl)c4)cc3)CC2)cc1OC,30000.0,nM
CHEMBL607308,C=C(C)CCC(C)N1CCC(N2CCC(C(=O)NCCc3ccccc3)CC2)CC1,27050.0,nM
CHEMBL601528,Clc1ccc2c(N3CCCC3)ccnc2c1,1490.0,nM
CHEMBL580654,COc1cccc(C(=O)Nc2ccc(-c3nc4ccccc4[nH]3)cc2)c1,30000.0,nM
CHEMBL586000,O=C1c2ccccc2C2=Nc3ccccc3SC(c3cccc(F)c3)C12,18660.0,nM
CHEMBL609156,CCOC(=O)c1c[nH]c2c(CC)cccc2c1=O,30000.0,nM
CHEMBL537778,Brc1ccc(Nc2nc3ccccc3nc2Nc2ccc(Br)cc2)cc1,30000.0,nM
CHEMBL546168,Cc1cc(Nc2ccc(C)c(Cl)c2)n2nc(C(F)(F)F)nc2n1,30000.0,nM
CHEMBL530223,COc1cccc(NC(=O)[C@H](C(C)C)n2c(=O)[nH]c3ccccc3c2=O)c1,30000.0,nM
CHEMBL4226656,CCCCCCn1c(-c2ccc(Br)cc2)nc2ccccc2c1=O,60000.0,nM
CHEMBL2058057,O=c1[nH]c(-c2ccc(Br)cc2)nc2ccccc12,92000.0,nM
CHEMBL4228626,CCCCCCCCCCn1c(-c2ccc(N(C)C)cc2)nc2ccccc2c1=O,49000.0,nM
CHEMBL2030556,CC(C)n1nc(-c2cc3c(Cl)cccc3[nH]2)c2c(N)ncnc21,160.0,nM
CHEMBL3637928,Nc1ncnc2[nH]nc(Cc3cccc4ccccc34)c12,2310.0,nM
CHEMBL4564866,O=C(Nc1cccnc1)c1ccc(CNS(=O)(=O)c2ccc(N3CCOCC3)cc2)cc1,100000.0,nM
CHEMBL4589398,CN1CCN(c2ccc(S(=O)(=O)NCc3ccc(-c4nc(-c5cccnc5)no4)cc3)cc2)CC1,21000.0,nM
CHEMBL1450,O=C1C(O)=C([C@H]2CC[C@H](c3ccc(Cl)cc3)CC2)C(=O)c2ccccc21,200.0,nM
CHEMBL4227231,COc1ccc(-n2c(-c3ccc4c(c3)OCO4)nc3ccccc3c2=O)cc1,40000.0,nM
CHEMBL4228884,CC(C)CCn1c(-c2ccc(OCc3ccccc3)cc2)nc2ccccc2c1=O,12000.0,nM
CHEMBL4279226,COc1ccc(-n2cc(COc3ccc(C[C@H]4C(=O)OC[C@@H]4Cc4ccc(OC)c(OC)c4)cc3OC)nn2)cc1,600000.0,nM
CHEMBL14474,c1ccc2ncccc2c1,5000.0,nM
CHEMBL4281568,COc1ccc(C[C@H]2COC(=O)[C@@H]2Cc2ccc(OC(=O)CCC(=O)N3CCCCC3)c(OC)c2)cc1OC,41000.0,nM
CHEMBL2179170,CC(C)(C)c1cccc(NC(=O)c2cc(Cl)ccc2O)c1,8.0,nM
CHEMBL168,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,54800.0,nM
CHEMBL4294795,COc1ccc(C[C@H]2COC(=O)[C@@H]2Cc2ccc(OCc3cn(Cc4ccc(Cl)cc4)nn3)c(OC)c2)cc1OC,251400.0,nM
CHEMBL4276666,COC(=O)[C@H](Cc1ccccc1)NC(=O)CCC(=O)Oc1ccc(C[C@H]2C(=O)OC[C@@H]2Cc2ccc(OC)c(OC)c2)cc1OC,600000.0,nM
CHEMBL4280864,COC(=O)CC[C@H](NC(=O)CCC(=O)Oc1ccc(C[C@H]2C(=O)OC[C@@H]2Cc2ccc(OC)c(OC)c2)cc1OC)C(=O)OC,156900.0,nM
CHEMBL586178,CCOC(=O)c1cnc2c(C)cccc2c1Nc1ccc(C(C)=O)cc1,30000.0,nM
CHEMBL583555,Cc1ccc2cc3c(N)c4c(C)ccc(C)c4nc3nc2c1,30000.0,nM
CHEMBL592332,CCOc1ccc2c(c1)CN(Cc1ccc(Cl)cc1)CO2,30000.0,nM
CHEMBL585983,CCN(CC)CCCNc1ccnc2cc3ccccc3cc12,30000.0,nM
CHEMBL584240,CCOc1cc2c(cc1OCC)C(c1cc(Cl)ccc1O)NCC2,30000.0,nM
CHEMBL578030,CCOc1ccc2nc(C)cc(Nc3ccc(N(C)C)cc3)c2c1.Cl,30000.0,nM
CHEMBL609036,CN1CCN(c2nc(Nc3ccc(O)cc3)nc3ccccc23)CC1.Cl,30000.0,nM
CHEMBL532141,Oc1ccc(-c2nc(-c3ccc4oc5ccc(-c6[nH]c(-c7ccc(O)cc7)nc6-c6ccccc6)cc5c4c3)c(-c3ccccc3)[nH]2)cc1,30000.0,nM
CHEMBL2028053,Cc1ccc(-c2cc3c(SCC(=O)Nc4cc(C(F)(F)F)ccc4Cl)nccn3n2)cc1,30000.0,nM
CHEMBL4448283,Brc1ccc(-c2csc(N/N=C/c3cc4ccccc4s3)n2)cc1,112880.0,nM
CHEMBL3105168,CN1CCN(c2ccc(S(=O)(=O)NCc3ccc(C(=O)Nc4cccnc4)cc3)cc2)CC1,100000.0,nM
CHEMBL3335642,CC1CC/C(=N/N=C2\NC(=O)CS2)C1,24000.0,nM
CHEMBL3334525,O=C1CS/C(=N/N=C\c2ccco2)N1Cc1ccccc1,111000.0,nM
CHEMBL3335727,O=C1CS/C(=N/N=C\c2cccnc2)N1,52000.0,nM
CHEMBL3335719,CC(C)(C)C1CCCC/C1=N/N=C1\NC(=O)CS1,218000.0,nM
CHEMBL4277038,COc1ccc(C[C@H]2COC(=O)[C@@H]2Cc2ccc(OC(=O)CCC(=O)N3CCCC3)c(OC)c2)cc1OC,115200.0,nM
CHEMBL4293292,CCN(CC)C(=O)COc1ccc(C[C@H]2C(=O)OC[C@@H]2Cc2ccc(OC)c(OC)c2)cc1OC,387900.0,nM
CHEMBL317017,Nc1nc(N)c2c3c(sc2n1)CN(Cc1ccccc1)CC3,7060.0,nM
CHEMBL3637930,Cc1cc2nc(NC(=O)C(C)(C)C)nc(Cl)c2n1Cc1ccc(Cl)cc1,,
CHEMBL3637928,Nc1ncnc2[nH]nc(Cc3cccc4ccccc34)c12,3050.0,nM
CHEMBL532497,O=C(Oc1ccc(Cl)cc1C(=O)Nc1ccc([N+](=O)[O-])cc1Cl)c1ccccc1,61.0,nM
CHEMBL4474163,Ic1ccc(-c2csc(N/N=C/c3cc4ccccc4s3)n2)cc1,143210.0,nM
CHEMBL4520262,Cc1ccc(-c2csc(N/N=C/c3cc4ccccc4s3)n2)cc1,115800.0,nM
CHEMBL439,Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,10873710.0,nM
CHEMBL439,Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,12978050.0,nM
CHEMBL106525,CN1CCN(c2ccc(Nc3c4ccccc4nc4ccccc34)cc2)CC1,30000.0,nM
CHEMBL585243,Cc1cc(C)c2c(c1)OCN(Cc1ccccc1Cl)C2,30000.0,nM
CHEMBL580249,CCOc1cc(Cl)c(C(C)NC(=O)c2ccccc2)cc1OCC,30000.0,nM
CHEMBL580140,FC(F)(F)c1cccc(CNC2CCN(CCc3ccccc3)CC2)c1,30000.0,nM
CHEMBL545880,O=C(CCc1ccco1)NC1CCN(CC2(c3ccc(Cl)cc3)CCC2)CC1,24040.0,nM
CHEMBL589920,CCOc1cccc2sc(N(Cc3cccnc3)C(=O)C3CCCCC3)nc12,30000.0,nM
CHEMBL589733,O=C(Nc1cccc(C(F)(F)F)c1)c1cc(Cl)ccc1O,30000.0,nM
CHEMBL537071,CC(C)=CCN1CCC(C(=O)Nc2ccc(-c3nc4ccccc4[nH]3)cc2)CC1,30000.0,nM
CHEMBL528734,FC(F)(F)c1ccc(Nc2nnnc3ccccc23)cc1,30000.0,nM
CHEMBL584676,CCN(CC)c1ccc(NC(=O)c2cccs2)cc1,30000.0,nM
CHEMBL581194,O=C(Nc1ccc(CN2CCOCC2)cc1)c1ccc(-c2ccc(Br)cc2)o1,30000.0,nM
CHEMBL582079,CCN(CC)CCNc1ncnc2c1[nH]c1ccc(Br)cc12,30000.0,nM
CHEMBL536393,COc1cc(OC)cc(C(=O)Nc2ccc(-c3nc4ccccc4[nH]3)cc2)c1,30000.0,nM
CHEMBL582070,COc1nc(Nc2ccc(C(C)C)cc2)nc(OC)n1,30000.0,nM
CHEMBL527730,COCCNCC(O)Cn1c2ccc(Cl)cc2c2cc(Cl)ccc21,30000.0,nM
CHEMBL590212,OC(CNC1CCCC1)Cn1c2ccccc2c2ccccc21,30000.0,nM
CHEMBL596643,O=c1nc(C=Cc2ccc(Cl)cc2)oc2ccccc12,30000.0,nM
CHEMBL529919,CCC(O)c1ccc(Br)cc1NC(=O)c1cccc(Cl)c1,30000.0,nM
CHEMBL528533,COc1ccc2nc(C)cc(Nc3ccc(Cl)cc3)c2c1,30000.0,nM
CHEMBL529984,COc1ccc2nc(C)cc(Nc3cccc(O)c3)c2c1.Cl,30000.0,nM
CHEMBL533598,COc1ccc(C(=O)NC(c2ccc(Cl)cc2Cl)c2cc(Cl)c3cccnc3c2O)cc1,30000.0,nM
CHEMBL601325,OC1CCCCC1C1(NC(=S)Nc2ccccc2)CCCCC1,30000.0,nM
CHEMBL546531,O=C(NCCCN1CCC(N2CCCCC2)CC1)C1=Cc2cc(Br)ccc2OC1,30000.0,nM
CHEMBL592550,CC(C)(C)c1ccc2c(c1)CN(Cc1ccc(Cl)cc1)CO2,20400.0,nM
CHEMBL607688,Cc1ccc(S(=O)(=O)c2c(COC(=O)c3cccc(C)c3)c(-c3ccccc3)nn2C)cc1,30000.0,nM
CHEMBL600174,COc1ccc2c(c1OC)C(=O)N1c3ccccc3N=C(c3ccc(C)cc3)CC21,30000.0,nM
CHEMBL530438,CCCCCCc1cc2cc(-c3csc(C=Cc4ccccc4)n3)c(=O)oc2cc1O,30000.0,nM
CHEMBL3334535,O=C1CS/C(=N/N=C\c2c[nH]c3ccccc23)N1Cc1ccccc1,52000.0,nM
CHEMBL3334521,CC(C)(C)C1CCCC/C1=N/N=C1/SCC(=O)N1Cc1ccccc1,102000.0,nM
CHEMBL3334518,CC1CCCC/C1=N/N=C1/SCC(=O)N1Cc1ccccc1,43000.0,nM
CHEMBL3335720,C/C(=N/N=C1\NC(=O)CS1)C1CCCCC1,55000.0,nM
CHEMBL3335637,C/C(CC(C)C)=N/N=C1\NC(=O)CS1,23000.0,nM
CHEMBL3335632,CC/C(C)=N\N=C1/NC(=O)CS1,133000.0,nM
CHEMBL3335631,CC(C)=N/N=C1\NC(=O)CS1,210000.0,nM
CHEMBL601719,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,4000.0,nM
CHEMBL3219284,CCOC(=O)c1cn(C2CC2)c2cc(N3CCN(Cc4ccccc4)CC3)c(F)cc2c1=O,1240.0,nM
CHEMBL4450682,C(=N/Nc1nc(C23CC4CC(CC(C4)C2)C3)cs1)\c1cc2ccccc2s1,8740.0,nM
CHEMBL5274981,C[C@H]1[C@H](C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C/C(=C/c6cn(-c7ccccc7Br)nn6)C(=O)C(C)(C)[C@H]5CC[C@]43C)[C@H]12,301700.0,nM
